player_id,full_name,email,date_of_birth,age,nationality,position,secondary_position,club,league,market_value_eur,salary_expectation,contract_status,fitness_level,medical_history,last_5_match_performance,skills_rating,weaknesses,goals,assists,preferred_foot,verified_status,likes_from_pros,scouting_score,tactic_fit_score,career_path_suggestions,training_recommendations,profile_rating,created_at,yellow_cards,red_cards,matches_suspended,last_incident_date
623,Fawaaz Basadien,fawaaz.basadien@football.com,1996-12-23,28,South Africa,defender,midfielder,Stellenbosch FC,Nigeria Professional Football League,3000000.0,300000.0,Under Contract,89.49,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 68, 'marking': 72, 'heading': 96}",,2.0,2.0,left,True,530,61.07,83.05,Join a competitive mid-tier club,Improve tackling and positioning,86.38,2025-03-09 18:00:00,2.0,2.0,4.0,2025-02-01
624,Filipe Nascimento,filipe.nascimento@football.com,1995-01-07,30,Portugal,unknown,,Al-Taawoun,Nigeria Professional Football League,500000.0,50000.0,Free Agent,84.03,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'finishing': 73, 'dribbling': 70, 'speed': 84}",,2.0,1.0,right,True,452,51.66,77.87,Join a competitive mid-tier club,Work on finishing and speed,73.8,2025-03-09 18:00:00,4.0,1.0,2.0,2025-02-01
625,Fily Traoré,fily.traoré@football.com,2000-06-15,24,Mali,forward,midfielder,Unknown,Nigeria Professional Football League,5000000.0,500000.0,Under Contract,87.27,No recent injuries,"{'match_1': {'goals': 1, 'assists': 2}, 'match_2': {'goals': 0, 'assists': 2}, 'match_3': {'goals': 0, 'assists': 1}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'finishing': 90, 'dribbling': 73, 'speed': 66}",,4.0,2.0,both,False,385,45.79,86.63,Join a competitive mid-tier club,Work on finishing and speed,62.85,2025-03-09 18:00:00,6.0,1.0,2.0,2025-02-01
626,Firas Akermi,firas.akermi@football.com,1996-06-06,28,Tunisian,midfielder,forward,Ca Bizertin,Nigeria Professional Football League,199000.0,19900.0,Under Contract,81.55,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 1, 'assists': 1}, 'match_3': {'goals': 2, 'assists': 0}, 'match_4': {'goals': 2, 'assists': 1}, 'match_5': {'goals': 1, 'assists': 0}}","{'passing': 83, 'dribbling': 95, 'vision': 62}",,20.0,4.0,right,True,520,59.96,93.34,Join a competitive mid-tier club,Enhance passing and stamina,84.8,2025-03-09 18:00:00,1.0,1.0,2.0,2025-02-01
627,Firas Ben Othman,firas.othman@football.com,1995-05-05,29,Tunisian,midfielder,forward,Ca Bizertin,Nigeria Professional Football League,256000.0,25600.0,Under Contract,73.8,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 0, 'assists': 2}, 'match_2': {'goals': 1, 'assists': 2}, 'match_3': {'goals': 2, 'assists': 2}, 'match_4': {'goals': 0, 'assists': 1}, 'match_5': {'goals': 2, 'assists': 1}}","{'passing': 85, 'dribbling': 85, 'vision': 60}",,26.0,12.0,left,False,376,43.3,71.3,Join a competitive mid-tier club,Enhance passing and stamina,61.43,2025-03-09 18:00:00,8.0,1.0,2.0,2025-02-01
628,Firas Chaouat,firas.chaouat@football.com,1996-05-08,28,Tunisian,forward,midfielder,US Monastir,Nigeria Professional Football League,5000000.0,500000.0,Under Contract,81.57,Major injury: Out for season,"{'match_1': {'goals': 1, 'assists': 2}, 'match_2': {'goals': 2, 'assists': 0}, 'match_3': {'goals': 1, 'assists': 2}, 'match_4': {'goals': 2, 'assists': 1}, 'match_5': {'goals': 2, 'assists': 1}}","{'finishing': 74, 'dribbling': 70, 'speed': 96}",,4.0,1.0,both,True,501,57.86,64.3,Join a competitive mid-tier club,Work on finishing and speed,81.8,2025-03-09 18:00:00,5.0,3.0,6.0,2025-02-01
629,Firas Fadhli,firas.fadhli@football.com,1995-05-05,29,Tunisian,defender,midfielder,Olympique Beja,Nigeria Professional Football League,51000.0,5100.0,Under Contract,85.91,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 66, 'marking': 71, 'heading': 97}",,24.0,3.0,right,False,510,58.55,77.32,Focus on development in current league,Improve tackling and positioning,83.22,2025-03-09 18:00:00,6.0,0.0,0.0,2025-02-01
630,Firas Mahdouani,firas.mahdouani@football.com,1996-06-06,28,Tunisian,midfielder,forward,Jeunesse Sportive Omrane,Nigeria Professional Football League,184000.0,18400.0,Under Contract,87.97,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 2, 'assists': 1}, 'match_2': {'goals': 2, 'assists': 2}, 'match_3': {'goals': 0, 'assists': 1}, 'match_4': {'goals': 0, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 1}}","{'passing': 62, 'dribbling': 85, 'vision': 89}",,4.0,15.0,right,False,433,50.01,68.58,Join a competitive mid-tier club,Enhance passing and stamina,70.58,2025-03-09 18:00:00,7.0,1.0,2.0,2025-02-01
631,Firas Mejri,firas.mejri@football.com,1997-07-07,27,Tunisian,forward,midfielder,As Soliman,Nigeria Professional Football League,149000.0,14900.0,Under Contract,98.07,No recent injuries,"{'match_1': {'goals': 2, 'assists': 2}, 'match_2': {'goals': 2, 'assists': 2}, 'match_3': {'goals': 1, 'assists': 0}, 'match_4': {'goals': 1, 'assists': 1}, 'match_5': {'goals': 1, 'assists': 1}}","{'finishing': 91, 'dribbling': 95, 'speed': 96}",,28.0,16.0,left,False,520,60.22,77.18,Join a competitive mid-tier club,Work on finishing and speed,84.74,2025-03-09 18:00:00,7.0,0.0,0.0,2025-02-01
632,Fitsum Tilahun,fitsum.tilahun@football.com,2000-03-30,24,Ethiopian,forward,midfielder,Ethiopian Coffee,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,93.32,No recent injuries,"{'match_1': {'goals': 2, 'assists': 0}, 'match_2': {'goals': 1, 'assists': 1}, 'match_3': {'goals': 0, 'assists': 2}, 'match_4': {'goals': 1, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 1}}","{'finishing': 77, 'dribbling': 60, 'speed': 80}",,3.0,0.0,right,True,463,54.63,99.64,Join a competitive mid-tier club,Work on finishing and speed,75.47,2025-03-09 18:00:00,6.0,2.0,4.0,2025-02-01
633,Florian Weber,florian.weber@football.com,1996-06-06,28,Germany,defender,midfielder,As Gabes,Nigeria Professional Football League,263000.0,26300.0,Under Contract,74.56,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 87, 'marking': 75, 'heading': 87}",Slow speed,11.0,8.0,right,True,453,52.33,82.96,Join a competitive mid-tier club,Improve tackling and positioning,73.9,2025-03-09 18:00:00,3.0,2.0,4.0,2025-02-01
634,Fourat Soltani,fourat.soltani@football.com,1996-06-06,28,Tunisian,forward,midfielder,Us Monastir,Nigeria Professional Football League,275000.0,27500.0,Free Agent,75.23,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 2, 'assists': 1}, 'match_3': {'goals': 2, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'finishing': 81, 'dribbling': 78, 'speed': 60}",,8.0,20.0,right,False,376,43.55,87.74,Join a competitive mid-tier club,Work on finishing and speed,61.36,2025-03-09 18:00:00,3.0,2.0,4.0,2025-02-01
635,Ghaith Ben Hamida,ghaith.hamida@football.com,1997-07-07,27,Tunisian,forward,midfielder,Jeunesse Sportive Omrane,Nigeria Professional Football League,237000.0,23700.0,Under Contract,73.01,No recent injuries,"{'match_1': {'goals': 2, 'assists': 2}, 'match_2': {'goals': 0, 'assists': 1}, 'match_3': {'goals': 1, 'assists': 1}, 'match_4': {'goals': 1, 'assists': 1}, 'match_5': {'goals': 0, 'assists': 2}}","{'finishing': 90, 'dribbling': 93, 'speed': 99}",,14.0,17.0,right,False,421,48.99,87.12,Join a competitive mid-tier club,Work on finishing and speed,68.7,2025-03-09 18:00:00,8.0,1.0,2.0,2025-02-01
636,Ghaith Ben Hassine,ghaith.hassine@football.com,1997-07-07,27,Tunisian,forward,midfielder,Jeunesse Sportive Omrane,Nigeria Professional Football League,143000.0,14300.0,Under Contract,92.15,No recent injuries,"{'match_1': {'goals': 0, 'assists': 1}, 'match_2': {'goals': 1, 'assists': 2}, 'match_3': {'goals': 0, 'assists': 2}, 'match_4': {'goals': 1, 'assists': 1}, 'match_5': {'goals': 2, 'assists': 1}}","{'finishing': 65, 'dribbling': 87, 'speed': 62}",,7.0,10.0,left,True,539,62.45,92.83,Join a competitive mid-tier club,Work on finishing and speed,87.93,2025-03-09 18:00:00,3.0,0.0,0.0,
637,Ghaith Sghaier,ghaith.sghaier@football.com,1996-04-18,28,Tunisian,midfielder,forward,Club Africain Tunis,Nigeria Professional Football League,305000.0,30500.0,Under Contract,91.18,No recent injuries,"{'match_1': {'goals': 0, 'assists': 1}, 'match_2': {'goals': 1, 'assists': 0}, 'match_3': {'goals': 1, 'assists': 2}, 'match_4': {'goals': 2, 'assists': 1}, 'match_5': {'goals': 0, 'assists': 0}}","{'passing': 90, 'dribbling': 75, 'vision': 76}",,6.0,11.0,right,True,440,50.82,97.77,Join a competitive mid-tier club,Enhance passing and stamina,71.75,2025-03-09 18:00:00,8.0,1.0,2.0,2025-02-01
638,Ghaith Yeferni,ghaith.yeferni@football.com,1996-07-12,28,Tunisian,midfielder,forward,Club Africain Tunis,Nigeria Professional Football League,67000.0,6700.0,Under Contract,99.59,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 2, 'assists': 1}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 2, 'assists': 2}, 'match_4': {'goals': 0, 'assists': 2}, 'match_5': {'goals': 0, 'assists': 1}}","{'passing': 86, 'dribbling': 83, 'vision': 79}",,19.0,10.0,right,True,468,54.08,86.35,Focus on development in current league,Enhance passing and stamina,76.4,2025-03-09 18:00:00,5.0,2.0,4.0,2025-02-01
639,Ghaith Zaalouni,ghaith.zaalouni@football.com,1997-09-10,27,Tunisian,midfielder,forward,Club Africain Tunis,Nigeria Professional Football League,85000.0,8500.0,Free Agent,85.66,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 2, 'assists': 2}, 'match_2': {'goals': 1, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 2}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 1, 'assists': 1}}","{'passing': 91, 'dribbling': 94, 'vision': 72}",,8.0,4.0,right,False,466,54.07,79.04,Focus on development in current league,Enhance passing and stamina,75.96,2025-03-09 18:00:00,5.0,3.0,6.0,2025-02-01
640,Ghassen Khalfa,ghassen.khalfa@football.com,1997-07-07,27,Tunisian,forward,midfielder,Us Tataouine,Nigeria Professional Football League,177000.0,17700.0,Under Contract,94.79,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 1, 'assists': 2}, 'match_2': {'goals': 1, 'assists': 1}, 'match_3': {'goals': 0, 'assists': 1}, 'match_4': {'goals': 2, 'assists': 1}, 'match_5': {'goals': 2, 'assists': 0}}","{'finishing': 79, 'dribbling': 61, 'speed': 63}",,10.0,4.0,left,True,476,55.3,72.71,Join a competitive mid-tier club,Work on finishing and speed,77.71,2025-03-09 18:00:00,6.0,1.0,2.0,2025-02-01
641,Ghazi Abderrazzak,ghazi.abderrazzak@football.com,1996-06-06,28,Tunisian,forward,midfielder,Union Sportive De Ben Guerdane,Nigeria Professional Football League,97000.0,9700.0,Under Contract,87.29,No recent injuries,"{'match_1': {'goals': 0, 'assists': 1}, 'match_2': {'goals': 0, 'assists': 1}, 'match_3': {'goals': 0, 'assists': 2}, 'match_4': {'goals': 0, 'assists': 1}, 'match_5': {'goals': 1, 'assists': 1}}","{'finishing': 86, 'dribbling': 84, 'speed': 63}",,8.0,2.0,left,True,379,43.89,74.41,Focus on development in current league,Work on finishing and speed,61.84,2025-03-09 18:00:00,3.0,2.0,4.0,2025-02-01
642,Ghazi Ayadi,ghazi.ayadi@football.com,1994-04-04,30,Tunisian,defender,midfielder,Stade Tunisien,Nigeria Professional Football League,231000.0,23100.0,Under Contract,96.22,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 91, 'marking': 76, 'heading': 60}",,21.0,1.0,right,True,434,49.61,73.38,Join a competitive mid-tier club,Improve tackling and positioning,70.87,2025-03-09 18:00:00,1.0,0.0,0.0,
643,Ghilas Belgacem,ghilas.belgacem@football.com,1998-02-28,27,Tunisia,midfielder,forward,CS Sfaxien,Nigeria Professional Football League,1500000.0,150000.0,Under Contract,91.63,No recent injuries,"{'match_1': {'goals': 2, 'assists': 0}, 'match_2': {'goals': 1, 'assists': 2}, 'match_3': {'goals': 2, 'assists': 2}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 2}}","{'passing': 92, 'dribbling': 89, 'vision': 64}",,4.0,2.0,right,False,501,58.08,72.98,Join a competitive mid-tier club,Enhance passing and stamina,81.69,2025-03-09 18:00:00,7.0,3.0,6.0,2025-02-01
644,Ghofrane Naouali,ghofrane.naouali@football.com,1997-11-11,27,Tunisian,forward,midfielder,Etoile Sportive Du Sahel,Nigeria Professional Football League,299000.0,29900.0,Free Agent,89.29,No recent injuries,"{'match_1': {'goals': 0, 'assists': 1}, 'match_2': {'goals': 2, 'assists': 0}, 'match_3': {'goals': 2, 'assists': 2}, 'match_4': {'goals': 0, 'assists': 2}, 'match_5': {'goals': 0, 'assists': 0}}","{'finishing': 71, 'dribbling': 97, 'speed': 91}",,15.0,8.0,right,False,405,47.11,87.79,Join a competitive mid-tier club,Work on finishing and speed,66.02,2025-03-09 18:00:00,8.0,3.0,6.0,2025-02-01
645,Hachem Abbes,hachem.abbes@football.com,1996-06-06,28,Tunisian,midfielder,forward,Egs Gafsa,Nigeria Professional Football League,126000.0,12600.0,Under Contract,86.95,No recent injuries,"{'match_1': {'goals': 0, 'assists': 2}, 'match_2': {'goals': 2, 'assists': 0}, 'match_3': {'goals': 2, 'assists': 0}, 'match_4': {'goals': 1, 'assists': 2}, 'match_5': {'goals': 2, 'assists': 1}}","{'passing': 97, 'dribbling': 76, 'vision': 99}",,16.0,5.0,right,True,405,46.88,83.51,Join a competitive mid-tier club,Enhance passing and stamina,66.11,2025-03-09 18:00:00,3.0,1.0,2.0,2025-02-01
646,Hafedh Bouhouch,hafedh.bouhouch@football.com,1997-07-07,27,Tunisian,forward,midfielder,Jeunesse Sportive Omrane,Nigeria Professional Football League,237000.0,23700.0,Under Contract,91.69,No recent injuries,"{'match_1': {'goals': 1, 'assists': 1}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 1, 'assists': 0}, 'match_4': {'goals': 2, 'assists': 1}, 'match_5': {'goals': 2, 'assists': 0}}","{'finishing': 91, 'dribbling': 83, 'speed': 71}",,27.0,19.0,right,True,370,43.11,68.08,Join a competitive mid-tier club,Work on finishing and speed,60.3,2025-03-09 18:00:00,5.0,2.0,4.0,2025-02-01
647,Hamdi Labidi,hamdi.labidi@football.com,1996-03-14,29,Tunisian,midfielder,forward,Club Africain Tunis,Nigeria Professional Football League,325000.0,32500.0,Under Contract,82.59,Major injury: Out for season,"{'match_1': {'goals': 1, 'assists': 0}, 'match_2': {'goals': 2, 'assists': 0}, 'match_3': {'goals': 2, 'assists': 0}, 'match_4': {'goals': 2, 'assists': 0}, 'match_5': {'goals': 1, 'assists': 1}}","{'passing': 90, 'dribbling': 78, 'vision': 88}",,12.0,11.0,right,False,448,51.48,98.79,Join a competitive mid-tier club,Enhance passing and stamina,73.12,2025-03-09 18:00:00,5.0,3.0,6.0,2025-02-01
648,Hamdou El Houni,hamdou.houni@football.com,1994-03-17,31,Tunisia,forward,midfielder,Al Ahly,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,72.9,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 0, 'assists': 2}, 'match_2': {'goals': 0, 'assists': 1}, 'match_3': {'goals': 2, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 2}, 'match_5': {'goals': 0, 'assists': 1}}","{'finishing': 80, 'dribbling': 85, 'speed': 87}",,5.0,7.0,right,False,530,60.24,77.11,Join a competitive mid-tier club,Work on finishing and speed,86.48,2025-03-09 18:00:00,10.0,2.0,4.0,2025-02-01
649,Hamza Ben Attig,hamza.attig@football.com,1995-05-05,29,Tunisian,defender,midfielder,Avenir Sportif De Gabes,Nigeria Professional Football League,271000.0,27100.0,Under Contract,71.2,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 76, 'marking': 68, 'heading': 80}",Slow speed,4.0,1.0,right,True,377,43.39,82.64,Join a competitive mid-tier club,Improve tackling and positioning,61.56,2025-03-09 18:00:00,3.0,2.0,4.0,2025-02-01
650,Hamza Ben Cherifia,hamza.cherifia@football.com,1994-12-12,30,Tunisian,goalkeeper,,Etoile Sportive Metlaoui,Nigeria Professional Football League,144000.0,14400.0,Under Contract,84.37,Major injury: Out for season,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'handling': 87, 'reflexes': 97, 'positioning': 71}",,1.0,1.0,left,False,403,46.01,88.1,Join a competitive mid-tier club,Focus on reflexes and distribution,65.73,2025-03-09 18:00:00,1.0,3.0,6.0,2025-02-01
651,Hamza Houiji,hamza.houiji@football.com,1996-06-06,28,Tunisian,defender,midfielder,Olympique Beja,Nigeria Professional Football League,276000.0,27600.0,Under Contract,87.98,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 70, 'marking': 79, 'heading': 98}",Slow speed,25.0,13.0,right,True,425,49.11,84.55,Join a competitive mid-tier club,Improve tackling and positioning,69.3,2025-03-09 18:00:00,0.0,2.0,4.0,2025-02-01
652,Hamza Rebaii,hamza.rebaii@football.com,1995-05-05,29,Tunisian,defender,midfielder,Jeunesse Sportive Omrane,Nigeria Professional Football League,297000.0,29700.0,Under Contract,72.37,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 75, 'marking': 88, 'heading': 60}",,16.0,13.0,right,False,502,57.66,72.44,Join a competitive mid-tier club,Improve tackling and positioning,81.95,2025-03-09 18:00:00,10.0,1.0,2.0,2025-02-01
653,Hamza Sakhi,hamza.sakhi@football.com,1996-06-07,28,Tunisia,midfielder,forward,CS Sfaxien,Nigeria Professional Football League,1300000.0,130000.0,Under Contract,78.61,Major injury: Out for season,"{'match_1': {'goals': 1, 'assists': 2}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 1, 'assists': 2}, 'match_4': {'goals': 2, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 1}}","{'passing': 77, 'dribbling': 81, 'vision': 67}",Weak passing,2.0,1.0,left,True,486,56.05,91.91,Join a competitive mid-tier club,Enhance passing and stamina,79.22,2025-03-09 18:00:00,4.0,1.0,2.0,2025-02-01
654,Hatem Jebouti,hatem.jebouti@football.com,1997-07-07,27,Tunisian,forward,midfielder,Es Zarzis,Nigeria Professional Football League,283000.0,28300.0,Under Contract,79.66,No recent injuries,"{'match_1': {'goals': 2, 'assists': 2}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 2, 'assists': 1}, 'match_4': {'goals': 1, 'assists': 0}, 'match_5': {'goals': 2, 'assists': 1}}","{'finishing': 66, 'dribbling': 84, 'speed': 89}",,30.0,1.0,left,True,444,51.64,64.41,Join a competitive mid-tier club,Work on finishing and speed,72.48,2025-03-09 18:00:00,4.0,0.0,0.0,
655,Haykeul Taleb,haykeul.taleb@football.com,1996-06-06,28,Tunisian,midfielder,forward,Es Zarzis,Nigeria Professional Football League,73000.0,7300.0,Under Contract,86.88,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 1, 'assists': 1}, 'match_2': {'goals': 1, 'assists': 0}, 'match_3': {'goals': 1, 'assists': 1}, 'match_4': {'goals': 2, 'assists': 2}, 'match_5': {'goals': 0, 'assists': 0}}","{'passing': 93, 'dribbling': 70, 'vision': 74}",,18.0,4.0,right,False,507,58.54,82.76,Focus on development in current league,Enhance passing and stamina,82.77,2025-03-09 18:00:00,0.0,1.0,2.0,2025-02-01
