full_name,license_number,region,country,top_clients,verified_status,total_clients,success_rate,avg_contract_value,best_negotiated_contract,preferred_contract_terms,contact_email,phone_number,profile_rating,years_experience,languages_spoken,specialization,last_contract_date,agency_affiliation
Cheryl Allen,FA4A198EDB,East Africa,Eritrea,"Karl Toko Ekambi, Vincent Aboubakar, Mbwana Samatta, Thomas Partey",False,11,73.37,14979957.4,"€22,224,114.86 - Chancel Mbemba",Buyout Clause Protection,cheryl.allen@chavez-ross.info,+291026464933,4.34,1,"English, Swahili, Arabic","Youth Development, Player Marketing, Career Development",2024-11-01,Benson Inc
John Berger,FAE8558638,Southern Africa,Botswana,"Chancel Mbemba, Riyad Mahrez, Aymen Dahmen, Achraf Hakimi",False,55,60.53,6451245.09,"€8,923,861.28 - Ali Maâloul",Loyalty Bonus Included,john.berger@martinez.org,+267533532357,4.68,28,"French, Portuguese, Swahili, Arabic","Player Marketing, Career Development, Youth Development",2024-10-12,"Gonzales, George and Dunn"
Andres Cline,FABC2358E6,Southern Africa,Eswatini (Swaziland),"Patson Daka, Vincent Aboubakar",False,79,66.5,10060171.7,"€14,266,616.14 - Frank Kessié",Buyout Clause Protection,andres.cline@franklin.net,+268574524418,3.83,23,"French, Spanish","Contract Negotiation, Talent Scouting",2024-12-01,Carter LLC
Derek Ford,FAB23E9B95,Southern Africa,South Africa,"Wilfried Zaha, Youssef Msakni, Ali Maâloul",False,81,76.91,6229785.22,"€15,766,610.93 - Vincent Aboubakar",Signing-on Fee Included,derek.ford@frank-smith.org,+27169350818,3.82,16,"Spanish, French, Arabic, Portuguese","Youth Development, Player Marketing, Career Development",2024-10-12,"Austin, Weaver and Anderson"
Cathy Fischer,FA50162CFD,Southern Africa,Eswatini (Swaziland),"Michael Olunga, Seifeddine Jaziri",False,19,78.97,3359497.51,"€14,158,781.86 - Wilfried Zaha",Experience-based Scaling,cathy.fischer@hunter.com,+268045044579,4.47,5,"Portuguese, Swahili, French, Arabic","Career Development, International Transfers, Contract Negotiation",2024-06-02,"Potter, Moreno and Jimenez"
Mark White,FA6A57ACAB,West Africa,Niger,"Chancel Mbemba, Yassine Bounou",True,86,91.62,7712268.99,"€19,911,179.30 - André Onana",Endorsement Deal Integration,mark.white@henderson-mitchell.info,+227832955808,4.89,29,"Arabic, Portuguese, Swahili","Talent Scouting, Youth Development, Contract Negotiation",2025-01-10,"Stone, Carey and Yang"
David Deleon,FAB3B84943,Central Africa,Cameroon,"Aymen Balbouli, André Onana",False,5,67.8,10446263.16,"€15,422,542.56 - Michael Olunga",Incentive-driven Performance,david.deleon@little.com,+237148265088,4.96,16,"French, English","Talent Scouting, Youth Development",2024-07-10,"Reynolds, Hughes and Browning"
Mary Smith,FAA207359B,Central Africa,Republic of the Congo,"Seifeddine Jaziri, Kalidou Koulibaly, Youssef Msakni, Karl Toko Ekambi",False,65,78.29,5468553.56,"€17,047,529.46 - Wilfried Zaha",Performance-based + Image Rights,mary.smith@woods.org,+242817468292,4.24,5,"Arabic, French","Player Marketing, Talent Scouting",2025-01-23,Santiago-Little
Deborah Lewis,FA18E9F771,East Africa,Tanzania,"Aymen Balbouli, Riyad Mahrez",True,20,65.8,849140.12,"€1,997,373.59 - Vincent Aboubakar",Sponsorship-linked Earnings,deborah.lewis@mcdaniel.com,+255710627079,4.86,3,"French, English, Spanish","Youth Development, International Transfers, Career Development",2025-01-08,Jones Ltd
Rodney Riley,FAD7926812,North Africa,Western Sahara,"Sadio Mané, Michael Olunga",False,25,79.44,12569956.44,"€15,503,143.06 - Samuel Chukwueze",Experience-based Scaling,rodney.riley@morse.com,+000452009088,4.05,7,"French, Spanish, Portuguese","Youth Development, Career Development, Contract Negotiation",2025-02-07,Kim PLC
Ashley Clark,FA98AA007E,Central Africa,Equatorial Guinea,"Chancel Mbemba, Wilfried Zaha, Mbwana Samatta, Yassine Bounou",False,38,78.21,13491739.72,"€17,381,765.23 - Karl Toko Ekambi",Market Value Dependent,ashley.clark@mcguire.com,+240506120226,4.53,24,"Spanish, Swahili, French","International Transfers, Career Development",2024-08-15,Walton-Meyer
Robert Peterson,FAB87665B7,North Africa,Libya,"André Onana, Youssef Msakni",True,62,78.49,6893688.22,"€12,579,429.47 - Patson Daka",Relegation Release Clause,robert.peterson@burton-farrell.com,+218688142819,3.83,4,"Arabic, English, Spanish, Swahili","Player Marketing, Talent Scouting",2024-06-05,Owens-Phillips
Joel Hayes,FA502A9CD0,East Africa,Mozambique,"Samuel Chukwueze, Seifeddine Jaziri, Achraf Hakimi, Inaki Williams",True,35,92.18,8975334.15,"€21,713,893.38 - Wahbi Khazri",Revenue-sharing from Transfers,joel.hayes@smith-carroll.net,+258944949868,4.45,12,"Portuguese, Spanish, Swahili, Arabic","International Transfers, Contract Negotiation, Career Development",2024-10-27,"Johnson, Galvan and Weber"
Cheryl Vasquez,FA9310E688,Southern Africa,Lesotho,"Frank Kessié, Victor Osimhen, Ali Maâloul",False,69,76.74,689959.75,"€6,167,191.09 - Frank Kessié",Buyout Clause Protection,cheryl.vasquez@cameron-adams.com,+266337103811,3.61,10,"French, Arabic, Portuguese","Contract Negotiation, International Transfers",2024-08-14,"Holloway, Ramos and Foster"
Jessica Salas,FA1F9D3955,Southern Africa,Botswana,"Wahbi Khazri, Youssef Msakni, Percy Tau, Sadio Mané",True,36,94.55,9345834.22,"€12,437,400.15 - Mbwana Samatta",Youth Development Oriented,jessica.salas@trujillo-wheeler.com,+267372512248,4.76,2,"English, Portuguese","Career Development, Contract Negotiation",2024-04-22,"Lane, Villa and Rivera"
Marissa Wood,FA3DE42541,West Africa,Guinea-Bissau,"Seifeddine Jaziri, Riyad Mahrez, Karl Toko Ekambi, Achraf Hakimi",True,57,86.17,1134614.89,"€18,440,848.15 - Édouard Mendy",Market Value Dependent,marissa.wood@snyder.net,+245975968920,3.96,9,"English, Swahili, Portuguese, Arabic","International Transfers, Youth Development, Career Development",2024-11-27,Moody-Hicks
Michael Wilson,FA181BF4BF,North Africa,Sudan,"Michael Olunga, Seifeddine Jaziri, Karl Toko Ekambi, Wilfried Zaha",False,13,94.31,13514729.96,"€14,547,034.28 - Anis Ben Slimane",Sponsorship-linked Earnings,michael.wilson@wilkerson-henry.com,+249672288061,4.24,21,"Swahili, English, Arabic","International Transfers, Talent Scouting, Player Marketing",2024-09-15,Johnson-Brown
Mary Martin,FADE57CF4D,Central Africa,Democratic Republic of the Congo,"Aymen Dahmen, Mbwana Samatta, Patson Daka",False,75,93.17,4431758.18,"€16,422,791.94 - Edmond Tapsoba",Performance-based + Image Rights,mary.martin@morgan.com,+243880614145,3.77,23,"French, Swahili, Spanish","Talent Scouting, Contract Negotiation",2024-09-02,Martinez Inc
Frederick Baker,FA05F1AD54,Southern Africa,Namibia,"André Onana, Ali Maâloul",True,26,82.28,6021091.96,"€12,528,706.51 - André Onana",Championship Clause Activation,frederick.baker@hamilton.com,+264253688570,4.01,29,"Spanish, Portuguese, English, Swahili","Career Development, Talent Scouting, International Transfers",2024-05-20,"Garcia, Black and Williams"
Jose Burton,FA10759567,East Africa,Uganda,"Edmond Tapsoba, Aymen Dahmen, André Onana",False,77,69.32,913762.62,"€20,214,973.45 - Aymen Balbouli",Youth Development Oriented,jose.burton@mora-christensen.biz,+256812901853,4.12,23,"Arabic, Spanish, French","Player Marketing, Youth Development, Career Development",2024-03-24,"Thomas, Wagner and Melton"
Daniel Ochoa,FA50AAB7B7,West Africa,Togo,"Vincent Aboubakar, Kalidou Koulibaly, Riyad Mahrez",False,31,84.15,3707778.02,"€19,937,853.95 - Riyad Mahrez",Youth Development Oriented,daniel.ochoa@lee.com,+228594138033,3.77,12,"French, English, Arabic, Spanish","Youth Development, International Transfers",2024-06-29,Stein-Robinson
Heather Holt,FA2D385BE4,Central Africa,Equatorial Guinea,"Riyad Mahrez, Patson Daka, Percy Tau",False,17,75.64,1654209.9,"€3,835,669.16 - Michael Olunga",Endorsement Deal Integration,heather.holt@scott.com,+240150853163,4.43,25,"Portuguese, French, Spanish, Arabic","Talent Scouting, Career Development, International Transfers",2024-08-03,Edwards-Gonzalez
Zachary Brooks,FA0A77F2DE,East Africa,Malawi,"Anis Ben Slimane, Ali Maâloul, Kalidou Koulibaly",False,6,67.2,6149748.39,"€11,048,908.78 - Sadio Mané",Performance-based + Image Rights,zachary.brooks@gomez-melton.com,+265323351847,4.78,14,"Arabic, Swahili, English, French","Contract Negotiation, International Transfers",2024-09-11,Garcia-Bowen
Donald Jackson,FA510F4AAD,Southern Africa,Namibia,"Percy Tau, Inaki Williams, Édouard Mendy",False,95,70.05,6889886.96,"€19,468,542.65 - Riyad Mahrez",No-trade Clause,donald.jackson@hansen.com,+264331110337,4.85,12,"Spanish, Arabic, Portuguese","Talent Scouting, Youth Development, Player Marketing",2024-08-04,Guerra and Sons
Stephanie Sweeney,FAAA90C5FD,Central Africa,Equatorial Guinea,"Percy Tau, Wilfried Zaha",False,72,91.83,4217861.87,"€19,980,240.59 - Wilfried Zaha",Youth Development Oriented,stephanie.sweeney@king.com,+240011347567,4.66,3,"English, Arabic","International Transfers, Contract Negotiation",2024-09-19,Fisher Group
Robert Oconnor,FA74DA28C4,West Africa,Niger,"Frank Kessié, Thomas Partey, Inaki Williams, Patson Daka",False,56,70.55,13197531.37,"€14,238,301.77 - Mohamed Salah",Performance-based + Image Rights,robert.oconnor@weiss.com,+227958887075,4.74,6,"Spanish, Swahili","Contract Negotiation, Player Marketing, Youth Development",2024-09-11,Franklin Group
Jennifer Miller,FA067263A8,East Africa,Kenya,"Vincent Aboubakar, Mohamed Salah",False,84,76.78,7922515.62,"€14,833,831.04 - Seifeddine Jaziri",Youth Development Oriented,jennifer.miller@williams.com,+254658458176,4.06,4,"English, French","Career Development, International Transfers, Talent Scouting",2025-02-19,Torres-Butler
Gina Wilson,FA6CFDE250,Central Africa,Equatorial Guinea,"Karl Toko Ekambi, Patson Daka",True,12,90.7,14547099.37,"€18,540,311.65 - Patson Daka",Sponsorship-linked Earnings,gina.wilson@rivera.com,+240920769126,3.87,27,"Swahili, Arabic, Portuguese, Spanish","Contract Negotiation, International Transfers",2024-07-01,Williams-Mullins
Jason Hill,FA34911F94,West Africa,Mali,"Ali Maâloul, Édouard Mendy",False,85,60.8,8878753.47,"€13,732,148.55 - Thomas Partey",Buyout Clause Protection,jason.hill@sherman.com,+223327307584,4.94,3,"Spanish, Swahili","Youth Development, Contract Negotiation",2024-04-20,"Allen, Miller and Williams"
Sheila Nguyen,FAF8018223,Central Africa,Gabon,"Aymen Balbouli, Inaki Williams",False,17,85.49,6518952.71,"€7,094,540.49 - Anis Ben Slimane",Relegation Release Clause,sheila.nguyen@johnson-campbell.com,+241341098248,4.63,16,"Portuguese, English","International Transfers, Player Marketing, Youth Development",2024-06-03,"Smith, Gonzalez and Rogers"
Kenneth Contreras,FAE579AAD6,North Africa,Morocco,"Achraf Hakimi, Patson Daka, Seifeddine Jaziri, Karl Toko Ekambi",True,28,71.56,8565793.97,"€14,554,345.64 - André Onana",No-trade Clause,kenneth.contreras@yang.com,+212708039384,4.78,9,"Spanish, Portuguese, English, Swahili","International Transfers, Player Marketing, Youth Development",2024-07-23,"Bright, Cuevas and Bryant"
David Bauer,FA9E7D2BEE,North Africa,Western Sahara,"Wahbi Khazri, Kalidou Koulibaly",False,40,66.26,6096790.87,"€17,851,570.69 - Yassine Bounou",Incentive-driven Performance,david.bauer@diaz-curtis.info,+000101124524,3.93,2,"Portuguese, English","Talent Scouting, International Transfers",2024-04-04,Carter LLC
Valerie Coleman,FA9B845039,West Africa,Sierra Leone,"Victor Osimhen, André Onana",False,15,73.71,12099607.4,"€12,405,366.33 - Riyad Mahrez",Incentive-driven Performance,valerie.coleman@adams.com,+232756558928,4.09,28,"Spanish, French, English","Player Marketing, Youth Development, International Transfers",2024-04-18,"Khan, Henderson and Williams"
Leslie Gray,FABE5A91C8,Central Africa,Angola,"Percy Tau, Anis Ben Slimane, Ali Maâloul",False,76,63.87,2156667.12,"€6,045,761.40 - Chancel Mbemba",Medical & Injury Coverage,leslie.gray@hernandez-reyes.com,+244731823618,4.56,1,"Portuguese, French, Swahili","International Transfers, Player Marketing, Talent Scouting",2025-01-19,Gallegos-Hancock
Alexander Galvan,FA8262261C,North Africa,Tunisia,"Youssef Msakni, Samuel Chukwueze, Thomas Partey",True,85,96.81,11258543.62,"€16,034,904.19 - Édouard Mendy",Buyout Clause Protection,alexander.galvan@smith.net,+216605562568,4.67,10,"Arabic, Portuguese","Youth Development, International Transfers, Career Development",2024-07-13,Neal-Morrison
John Taylor,FADD029C59,Southern Africa,Namibia,"Edmond Tapsoba, Michael Olunga, Riyad Mahrez, Ali Maâloul",True,72,94.5,2212201.26,"€13,223,529.90 - Chancel Mbemba",Sponsorship-linked Earnings,john.taylor@taylor.info,+264170960234,4.7,19,"Portuguese, Swahili","Player Marketing, Contract Negotiation, International Transfers",2024-04-02,Gibson Ltd
Heather Wilson,FAA1823DF1,West Africa,Ivory Coast,"Patson Daka, Frank Kessié",False,71,77.4,11857762.2,"€22,115,897.60 - Seifeddine Jaziri",Experience-based Scaling,heather.wilson@carter.info,+225758034081,4.12,6,"Arabic, French, English, Swahili","Player Marketing, Career Development, Youth Development",2024-10-06,Adams Group
Charles Holland,FABDDAD991,West Africa,Mauritania,"Samuel Chukwueze, Achraf Hakimi, Youssef Msakni",False,17,81.35,9706820.61,"€16,454,311.92 - Ali Maâloul",Long-term Development Focus,charles.holland@aguilar-munoz.com,+222295396436,4.02,21,"Arabic, Portuguese, English, French","Talent Scouting, Contract Negotiation",2024-08-30,Robinson and Sons
